"X1.04745931505517" "X0.712829416415242"
"11462" 1 1
"11463" 1 0
"11464" 1 0
"11465" 1 1
"11466" -1 0
"11467" 1 1
"11468" 0 0
"11469" 1 1
"11470" 1 1
"11471" -1 -1
"11472" 1 1
"11473" 1 1
"11474" 1 1
"11475" 0 0
"11476" 0 0
"11477" 1 1
"11478" 1 1
"11479" 0 0
"11480" 1 1
"11481" 1 1
"11482" 0 0
"11483" 1 1
"11484" 1 1
"11485" 1 1
"11486" 0 0
"11487" 0 0
"11488" 1 1
"11489" 0 0
"11490" -1 -1
"11491" 1 1
"11492" -1 0
"11493" 0 0
"11494" 0 0
"11495" 0 0
"11496" 0 0
"11497" 1 1
"11498" 1 1
"11499" 0 0
"11500" 0 0
"11501" 0 0
"11502" 0 0
"11503" 0 0
"11504" 1 1
"11505" 1 1
"11506" 1 1
"11507" 1 1
"11508" 0 0
"11509" 0 0
"11510" 0 0
"11511" 0 0
"11512" 1 1
"11513" 0 0
"11514" -1 -1
"11515" -1 -1
"11516" 0 0
"11517" 0 0
"11518" 1 1
"11519" 0 0
"11520" 0 0
"11521" -1 -1
"11522" -1 -1
"11523" -1 -1
"11524" -1 -1
"11525" 1 1
"11526" -1 0
"11527" 0 0
"11528" -1 -1
"11529" 1 0
"11530" 1 1
"11531" -1 -1
"11532" 0 0
"11533" 0 0
"11534" 0 0
"11535" 0 -1
"11536" 0 0
"11537" 0 0
"11538" 1 1
"11539" 0 0
"11540" -1 -1
"11541" 0 0
"11542" -1 -1
"11543" 0 1
"11544" 0 0
"11545" 0 0
"11546" 0 0
"11547" 1 1
"11548" 1 1
"11549" 1 1
"11550" 1 1
"11551" 1 1
"11552" 1 1
"11553" 1 0
"11554" 0 0
"11555" 1 1
"11556" 0 0
"11557" 0 0
"11558" 0 0
"11559" 0 0
"11560" 0 0
"11561" -1 -1
"11562" -1 -1
"11563" 0 0
"11564" -1 -1
"11565" 1 1
"11566" 1 1
"11567" 1 1
"11568" 1 1
"11569" 1 1
"11570" -1 -1
"11571" 1 1
"11572" 0 0
"11573" -1 -1
"11574" -1 -1
"11575" -1 -1
"11576" 1 1
"11577" 1 0
"11578" 1 0
"11579" -1 -1
"11580" 1 1
"11581" 0 0
"11582" 1 1
"11583" 1 1
"11584" 0 0
"11585" 1 1
"11586" 1 1
"11587" 0 0
"11588" 0 0
"11589" 1 1
"11590" 0 0
"11591" 1 1
"11592" 0 1
"11593" 1 1
"11594" 0 0
"11595" -1 -1
"11596" 1 1
"11597" 1 1
"11598" -1 -1
"11599" -1 -1
"11600" -1 -1
"11601" -1 -1
"11602" -1 -1
"11603" -1 -1
"11604" -1 -1
"11605" -1 -1
"11606" -1 -1
"11607" -1 -1
"11608" -1 -1
"11609" -1 -1
"11610" -1 -1
"11611" -1 -1
"11612" -1 -1
"11613" -1 -1
"11614" -1 -1
"11615" -1 -1
"11616" -1 -1
"11617" -1 -1
"11618" -1 -1
"11619" -1 -1
"11620" -1 -1
"11621" -1 -1
"11622" 0 0
"11623" 1 1
"11624" 1 1
"11625" -1 -1
"11626" 0 0
"11627" 1 1
"11628" 0 0
"11629" 1 1
"11630" 1 1
"11631" 0 0
"11632" 1 1
"11633" 1 1
"11634" 0 0
"11635" 0 0
"11636" 0 0
"11637" 1 1
"11638" 0 0
"11639" 0 1
"11640" 0 0
"11641" 0 0
"11642" 1 1
"11643" 1 1
"11644" 1 1
"11645" 0 0
"11646" 1 1
"11647" 0 0
"11648" 0 0
"11649" 0 0
"11650" 0 0
"11651" 0 0
"11652" 0 0
"11653" 1 1
"11654" 0 0
"11655" 1 1
"11656" 1 1
"11657" 1 1
"11658" 1 1
"11659" 0 0
"11660" 1 1
"11661" 0 0
"11662" 1 1
"11663" 1 1
"11664" 0 0
"11665" 1 1
"11666" 0 0
"11667" 1 1
"11668" 1 1
"11669" 1 1
"11670" -1 -1
"11671" 1 1
"11672" 1 1
"11673" 1 1
"11674" 1 1
"11675" 1 1
"11676" 1 1
"11677" 1 1
"11678" 0 -1
"11679" 1 1
"11680" 1 1
"11681" 1 1
"11682" 1 1
"11683" 0 1
"11684" 1 1
"11685" 1 1
"11686" 0 0
"11687" 1 1
"11688" 0 0
"11689" 1 1
"11690" 1 1
"11691" 1 1
"11692" 0 0
"11693" 0 0
"11694" 0 0
"11695" 0 0
"11696" 0 0
"11697" 1 1
"11698" 1 1
"11699" 0 0
"11700" 1 1
"11701" 0 0
"11702" 0 0
"11703" 1 1
"11704" 0 0
"11705" 1 1
"11706" 1 1
"11707" 1 1
"11708" 1 1
"11709" 1 1
"11710" 1 1
"11711" 1 1
"11712" 1 1
"11713" 1 1
"11714" 0 0
"11715" 1 1
"11716" 1 1
"11717" 1 1
"11718" 1 1
"11719" 1 1
"11720" 0 0
"11721" 1 1
"11722" 0 0
"11723" 1 1
"11724" 1 1
"11725" 1 1
"11726" 1 1
"11727" 0 0
"11728" 1 1
"11729" 1 1
"11730" 1 1
"11731" 1 1
"11732" 1 1
"11733" 1 1
"11734" 1 1
"11735" 0 0
"11736" 1 1
"11737" 1 1
"11738" 1 1
"11739" 1 1
"11740" 1 1
"11741" 1 1
"11742" 0 0
"11743" 0 0
"11744" 0 0
"11745" 1 1
"11746" 0 1
"11747" 0 0
"11748" 0 0
"11749" 1 1
"11750" 0 0
"11751" 1 0
"11752" 1 1
"11753" 1 1
"11754" 1 1
"11755" 0 0
"11756" 1 0
"11757" 1 1
"11758" 1 1
"11759" 0 0
"11760" 1 1
"11761" 1 1
"11762" -1 -1
"11763" 1 1
"11764" 1 1
"11765" 1 1
"11766" 0 0
"11767" 0 0
"11768" 0 0
"11769" 0 -1
"11770" 0 0
"11771" -1 -1
"11772" 0 0
"11773" 0 0
"11774" 1 1
"11775" 1 1
"11776" 1 1
"11777" 0 0
"11778" 0 0
"11779" 0 -1
"11780" 1 1
"11781" 1 1
"11782" 1 1
"11783" 0 0
"11784" 0 0
"11785" 0 1
"11786" 0 0
"11787" -1 -1
"11788" 1 1
"11789" 1 1
"11790" 0 0
"11791" 1 1
"11792" 1 1
"11793" 0 0
"11794" 0 0
"11795" 0 0
"11796" 1 1
"11797" 0 0
"11798" 1 1
"11799" -1 -1
"11800" -1 -1
"11801" -1 -1
"11802" -1 -1
"11803" -1 -1
"11804" 1 1
"11805" 0 0
"11806" 0 0
"11807" 1 1
"11808" 0 0
"11809" -1 -1
"11810" 0 0
"11811" 1 0
"11812" 1 1
"11813" 1 1
"11814" 0 0
"11815" 0 0
"11816" 1 1
"11817" 0 -1
"11818" 1 1
"11819" 1 1
"11820" 0 0
"11821" 1 1
"11822" 0 0
"11823" 0 0
"11824" -1 -1
"11825" -1 0
"11826" 0 0
"11827" 0 0
"11828" 1 1
"11829" 0 0
"11830" 0 -1
"11831" -1 -1
"11832" 0 0
"11833" 1 1
"11834" 0 0
"11835" 1 1
"11836" 1 0
"11837" -1 -1
"11838" 0 0
"11839" 0 0
"11840" 1 1
"11841" 0 0
"11842" 1 1
"11843" 1 1
"11844" 1 1
"11845" 0 0
"11846" 1 1
"11847" -1 -1
"11848" 0 0
"11849" 1 1
"11850" 1 1
"11851" 0 0
"11852" 1 1
"11853" 0 0
"11854" 0 0
"11855" 0 1
"11856" 0 0
"11857" 0 0
"11858" 0 1
"11859" 1 1
"11860" -1 -1
"11861" -1 -1
"11862" 0 0
"11863" 1 1
"11864" 1 1
"11865" 0 0
"11866" 0 0
"11867" 0 0
"11868" 0 0
"11869" 0 0
"11870" 0 0
"11871" 0 0
"11872" 0 0
"11873" 1 1
"11874" 0 0
"11875" 1 1
"11876" 1 1
"11877" 0 0
"11878" 1 0
"11879" 0 0
"11880" 0 0
"11881" 1 0
"11882" -1 -1
"11883" 1 1
"11884" 0 0
"11885" 1 1
"11886" 1 1
"11887" 1 1
"11888" 0 0
"11889" 1 1
"11890" 1 1
"11891" 0 0
"11892" 1 1
"11893" 1 1
"11894" 0 0
"11895" 0 0
"11896" 0 0
"11897" 1 1
"11898" 0 0
"11899" 1 1
"11900" 1 1
"11901" 0 0
"11902" 0 0
"11903" 1 1
"11904" 0 0
"11905" 1 1
"11906" 1 0
"11907" 0 0
"11908" 1 1
"11909" 1 1
"11910" 0 0
"11911" 1 1
"11912" 1 1
"11913" 1 1
"11914" 0 0
"11915" 0 0
"11916" 1 1
"11917" 1 1
"11918" 0 0
"11919" 1 1
"11920" 1 1
"11921" 1 1
"11922" -1 -1
"11923" 1 1
"11924" -1 -1
"11925" 1 1
"11926" 1 1
"11927" 0 0
"11928" 1 1
"11929" 0 0
"11930" 0 0
"11931" 0 1
"11932" 0 0
"11933" 1 1
"11934" 1 1
"11935" 0 0
"11936" 0 0
"11937" 0 0
"11938" 0 0
"11939" 1 1
"11940" 0 1
"11941" -1 -1
"11942" 0 0
"11943" 1 1
"11944" -1 -1
"11945" 0 0
"11946" -1 -1
"11947" -1 -1
"11948" 1 1
"11949" 0 0
"11950" 1 0
"11951" 0 0
"11952" 1 1
"11953" 0 0
"11954" 0 0
"11955" 0 0
"11956" 0 0
"11957" 1 0
"11958" 1 1
"11959" 0 0
"11960" 1 1
"11961" 1 1
"11962" 1 1
"11963" 0 0
"11964" 0 0
"11965" 1 1
"11966" -1 -1
"11967" 0 0
"11968" 1 1
"11969" 0 0
"11970" 0 0
"11971" 0 0
"11972" 1 1
"11973" 0 0
"11974" 0 0
"11975" 0 0
"11976" 0 0
"11977" 0 0
"11978" 0 0
"11979" 0 0
"11980" 0 0
"11981" 0 0
"11982" 1 0
"11983" 1 1
"11984" 0 0
"11985" 0 1
"11986" 1 1
"11987" 0 0
"11988" 1 1
"11989" 0 0
"11990" 1 1
"11991" 0 0
"11992" 0 0
"11993" 1 1
"11994" 0 0
"11995" 0 0
"11996" 0 0
"11997" 0 0
"11998" 1 1
"11999" 0 0
"12000" 0 0
"12001" 0 1
"12002" 0 0
"12003" 0 -1
"12004" 1 1
"12005" 1 1
"12006" 0 0
"12007" 0 0
"12008" 0 0
"12009" 1 1
"12010" 1 1
"12011" 0 0
"12012" -1 -1
"12013" 1 1
"12014" 1 1
"12015" 0 0
"12016" 1 1
"12017" 1 1
"12018" -1 -1
"12019" 1 1
"12020" 1 1
"12021" 1 1
"12022" 1 1
"12023" -1 -1
"12024" 0 0
"12025" 0 0
"12026" 0 0
"12027" 0 0
"12028" -1 -1
"12029" 1 1
"12030" 1 0
"12031" 1 1
"12032" 1 0
"12033" 1 1
"12034" 0 0
"12035" 1 1
"12036" 1 1
"12037" 0 -1
"12038" -1 0
"12039" 0 0
"12040" -1 -1
"12041" -1 0
"12042" 0 0
"12043" 0 0
"12044" 0 0
"12045" 0 0
"12046" 0 0
"12047" -1 -1
"12048" 0 0
"12049" 0 0
"12050" -1 -1
"12051" 1 1
"12052" 0 0
"12053" -1 -1
"12054" 0 0
"12055" 0 0
"12056" -1 -1
"12057" -1 -1
"12058" 0 0
"12059" -1 0
"12060" 0 0
"12061" -1 -1
"12062" 0 0
"12063" 1 1
"12064" 1 1
"12065" 1 1
"12066" 1 1
"12067" 1 1
"12068" 1 1
"12069" 0 0
"12070" 1 1
"12071" -1 -1
"12072" -1 -1
"12073" -1 -1
"12074" 1 1
"12075" 1 1
"12076" 1 1
"12077" 1 1
"12078" 0 0
"12079" 1 0
"12080" 1 1
"12081" 1 1
"12082" -1 0
"12083" 0 0
"12084" 1 1
"12085" -1 -1
"12086" 1 1
"12087" 0 0
"12088" 1 1
"12089" 0 0
"12090" 1 1
"12091" 1 1
"12092" 0 0
"12093" 1 1
"12094" 0 0
"12095" -1 -1
"12096" 1 0
"12097" 1 1
"12098" 0 0
"12099" 0 0
"12100" 0 0
"12101" 1 1
"12102" 1 1
"12103" 0 0
"12104" 0 0
"12105" -1 -1
"12106" 0 0
"12107" 0 0
"12108" 0 0
"12109" -1 -1
"12110" -1 -1
"12111" -1 -1
"12112" 1 1
"12113" -1 -1
"12114" -1 -1
"12115" -1 -1
"12116" 0 0
"12117" -1 -1
"12118" -1 -1
"12119" -1 -1
"12120" -1 -1
"12121" -1 -1
"12122" 0 -1
"12123" -1 -1
"12124" -1 -1
"12125" -1 -1
"12126" -1 -1
"12127" 0 -1
"12128" -1 0
"12129" -1 -1
"12130" -1 -1
"12131" -1 -1
"12132" -1 -1
"12133" -1 -1
"12134" -1 -1
"12135" -1 -1
"12136" -1 -1
"12137" -1 -1
"12138" 0 0
"12139" -1 0
"12140" -1 -1
"12141" -1 -1
"12142" -1 -1
"12143" -1 -1
"12144" -1 -1
"12145" -1 -1
"12146" -1 -1
"12147" -1 -1
"12148" -1 -1
"12149" -1 -1
"12150" -1 -1
"12151" -1 -1
"12152" -1 -1
"12153" -1 -1
"12154" -1 -1
"12155" 0 0
"12156" -1 -1
"12157" -1 -1
"12158" -1 -1
"12159" 0 -1
"12160" 0 0
"12161" -1 -1
"12162" -1 -1
"12163" -1 -1
"12164" -1 -1
"12165" -1 -1
"12166" -1 -1
"12167" -1 -1
"12168" -1 -1
"12169" 0 0
"12170" -1 -1
"12171" 0 0
"12172" 0 0
"12173" -1 0
"12174" 0 -1
"12175" -1 -1
"12176" -1 -1
"12177" -1 0
"12178" -1 -1
"12179" -1 -1
"12180" 0 0
"12181" 0 0
"12182" 0 0
"12183" -1 -1
"12184" -1 -1
"12185" -1 -1
"12186" -1 -1
"12187" -1 -1
"12188" -1 -1
"12189" -1 -1
"12190" -1 -1
"12191" -1 -1
"12192" -1 -1
"12193" -1 -1
"12194" 0 -1
"12195" -1 -1
"12196" -1 -1
"12197" -1 -1
"12198" 0 -1
"12199" -1 -1
"12200" 0 -1
"12201" 0 0
"12202" -1 -1
"12203" -1 -1
"12204" -1 -1
"12205" -1 -1
"12206" 0 -1
"12207" -1 -1
"12208" -1 -1
"12209" -1 -1
"12210" -1 -1
"12211" -1 -1
"12212" -1 -1
"12213" 0 -1
"12214" -1 -1
"12215" -1 -1
"12216" 0 0
"12217" -1 -1
"12218" -1 -1
"12219" 0 -1
"12220" 0 0
"12221" -1 0
"12222" -1 -1
"12223" 0 -1
"12224" -1 -1
"12225" 0 -1
"12226" -1 -1
"12227" -1 -1
"12228" -1 -1
"12229" -1 0
"12230" -1 0
"12231" -1 -1
"12232" -1 -1
"12233" -1 -1
"12234" -1 -1
"12235" -1 -1
"12236" 0 -1
"12237" -1 -1
"12238" -1 -1
"12239" -1 -1
"12240" 0 0
"12241" 0 0
"12242" 0 -1
"12243" -1 -1
"12244" -1 -1
"12245" -1 -1
"12246" 0 0
"12247" -1 -1
"12248" 0 0
"12249" -1 -1
"12250" -1 -1
"12251" -1 -1
"12252" -1 -1
"12253" -1 -1
"12254" -1 -1
"12255" -1 -1
"12256" -1 -1
"12257" -1 -1
"12258" -1 -1
"12259" -1 -1
"12260" 0 -1
"12261" 0 0
"12262" -1 -1
"12263" -1 -1
"12264" 0 0
"12265" -1 -1
"12266" -1 -1
"12267" -1 -1
"12268" 0 -1
"12269" -1 -1
"12270" -1 -1
"12271" 0 0
"12272" -1 0
"12273" -1 -1
"12274" -1 -1
"12275" -1 -1
"12276" -1 -1
"12277" -1 -1
"12278" -1 -1
"12279" -1 -1
"12280" 0 0
"12281" -1 -1
"12282" -1 -1
"12283" 0 0
"12284" -1 0
"12285" -1 -1
"12286" -1 -1
"12287" -1 -1
"12288" -1 0
"12289" -1 -1
"12290" 0 0
"12291" -1 -1
"12292" -1 -1
"12293" -1 -1
"12294" -1 -1
"12295" 0 0
"12296" -1 -1
"12297" -1 -1
"12298" -1 -1
"12299" -1 -1
"12300" -1 -1
"12301" -1 -1
"12302" -1 -1
"12303" -1 0
"12304" 0 0
"12305" 0 -1
"12306" -1 -1
"12307" -1 0
"12308" -1 -1
"12309" -1 -1
"12310" -1 -1
"12311" 0 -1
"12312" -1 -1
"12313" -1 -1
"12314" -1 -1
"12315" 0 0
"12316" -1 -1
"12317" -1 -1
"12318" 1 1
"12319" -1 -1
"12320" -1 -1
"12321" -1 0
"12322" -1 -1
"12323" -1 -1
"12324" -1 -1
"12325" -1 -1
"12326" -1 -1
"12327" -1 -1
"12328" -1 -1
"12329" -1 -1
"12330" -1 -1
"12331" -1 -1
"12332" -1 -1
"12333" -1 -1
"12334" -1 -1
"12335" -1 -1
"12336" -1 -1
"12337" -1 -1
"12338" -1 -1
"12339" -1 -1
"12340" -1 -1
"12341" -1 -1
"12342" -1 -1
"12343" 1 1
"12344" 0 0
"12345" 0 0
"12346" -1 -1
"12347" -1 -1
"12348" -1 -1
"12349" -1 -1
"12350" 0 0
"12351" -1 0
"12352" -1 0
"12353" -1 -1
"12354" 0 -1
"12355" -1 -1
"12356" -1 -1
"12357" -1 -1
"12358" -1 -1
"12359" -1 -1
"12360" -1 0
"12361" 0 -1
"12362" -1 -1
"12363" 0 0
"12364" 0 0
"12365" 0 0
"12366" -1 -1
"12367" -1 -1
"12368" -1 -1
"12369" 1 1
"12370" -1 -1
"12371" -1 -1
"12372" 0 0
"12373" 0 0
"12374" 0 -1
"12375" -1 -1
"12376" 0 0
"12377" -1 -1
"12378" 0 0
"12379" -1 -1
"12380" 0 0
"12381" -1 0
"12382" 0 0
"12383" 0 -1
"12384" 0 -1
"12385" 0 0
"12386" 0 -1
"12387" -1 -1
"12388" -1 -1
"12389" -1 -1
"12390" -1 -1
"12391" -1 -1
"12392" -1 -1
"12393" 0 -1
"12394" 0 0
"12395" 1 0
"12396" -1 0
"12397" -1 -1
"12398" -1 -1
"12399" -1 -1
"12400" -1 -1
"12401" -1 -1
"12402" -1 -1
"12403" -1 -1
"12404" 1 1
"12405" -1 -1
"12406" 0 0
"12407" -1 -1
"12408" -1 -1
"12409" -1 -1
"12410" -1 0
"12411" -1 -1
"12412" -1 -1
"12413" -1 -1
"12414" -1 -1
"12415" -1 0
"12416" -1 -1
"12417" -1 -1
"12418" -1 -1
"12419" -1 -1
"12420" -1 -1
"12421" -1 -1
"12422" 0 0
"12423" 0 0
"12424" -1 -1
"12425" -1 -1
"12426" -1 -1
"12427" -1 -1
"12428" -1 -1
"12429" -1 -1
"12430" -1 -1
"12431" -1 -1
"12432" 0 -1
"12433" -1 -1
"12434" -1 -1
"12435" -1 -1
"12436" -1 -1
"12437" -1 -1
"12438" -1 -1
"12439" -1 -1
"12440" -1 -1
"12441" 0 -1
"12442" -1 -1
"12443" -1 -1
"12444" -1 -1
"12445" 0 1
"12446" -1 -1
"12447" 0 -1
"12448" -1 -1
"12449" -1 -1
"12450" -1 -1
"12451" -1 -1
"12452" -1 -1
"12453" -1 -1
"12454" -1 -1
"12455" -1 -1
"12456" -1 -1
"12457" -1 -1
"12458" -1 -1
"12459" -1 -1
"12460" -1 -1
"12461" 0 -1
"12462" -1 -1
"12463" -1 -1
"12464" 0 -1
"12465" -1 -1
"12466" 0 0
"12467" -1 -1
"12468" -1 0
"12469" -1 -1
"12470" -1 -1
"12471" -1 -1
"12472" -1 -1
"12473" -1 -1
"12474" -1 -1
"12475" -1 -1
"12476" 0 -1
"12477" -1 -1
"12478" -1 -1
"12479" -1 -1
"12480" -1 -1
"12481" 0 0
"12482" -1 -1
"12483" -1 -1
"12484" -1 -1
"12485" -1 -1
"12486" -1 -1
"12487" 0 0
"12488" -1 0
"12489" -1 -1
"12490" -1 -1
"12491" -1 -1
"12492" 0 -1
"12493" -1 -1
"12494" -1 -1
"12495" -1 -1
"12496" 0 0
"12497" -1 -1
"12498" -1 0
"12499" -1 -1
"12500" -1 -1
"12501" -1 -1
"12502" 1 1
"12503" -1 -1
"12504" 0 -1
"12505" -1 -1
"12506" -1 -1
"12507" 0 0
"12508" -1 -1
"12509" -1 -1
"12510" -1 -1
"12511" -1 -1
"12512" 0 0
"12513" 0 0
"12514" -1 -1
"12515" -1 0
"12516" -1 -1
"12517" -1 -1
"12518" 0 0
"12519" -1 -1
"12520" -1 -1
"12521" -1 -1
"12522" 0 0
"12523" -1 0
"12524" 0 0
"12525" -1 -1
"12526" 0 -1
"12527" 0 -1
"12528" 0 -1
"12529" -1 -1
"12530" -1 -1
"12531" -1 -1
"12532" -1 -1
"12533" -1 -1
"12534" 0 0
"12535" -1 -1
"12536" 0 0
"12537" 0 0
"12538" -1 -1
"12539" -1 -1
"12540" -1 0
"12541" -1 -1
"12542" -1 -1
"12543" -1 -1
"12544" -1 -1
"12545" -1 0
"12546" -1 -1
"12547" -1 -1
"12548" -1 -1
"12549" -1 -1
"12550" -1 -1
"12551" -1 -1
"12552" -1 -1
"12553" 0 -1
"12554" -1 -1
"12555" 1 1
"12556" -1 -1
"12557" -1 -1
"12558" 0 0
"12559" -1 -1
"12560" -1 -1
"12561" -1 -1
"12562" -1 -1
"12563" -1 -1
"12564" -1 -1
"12565" -1 -1
"12566" -1 -1
"12567" -1 -1
"12568" -1 0
"12569" 0 0
"12570" -1 -1
"12571" -1 -1
"12572" -1 -1
"12573" -1 -1
"12574" -1 -1
"12575" 0 0
"12576" -1 -1
"12577" 0 0
"12578" 0 0
"12579" 0 0
"12580" -1 0
"12581" -1 -1
"12582" 1 1
"12583" -1 -1
"12584" 0 0
"12585" -1 -1
"12586" -1 -1
"12587" -1 -1
"12588" -1 -1
"12589" -1 -1
"12590" -1 -1
"12591" -1 -1
"12592" -1 -1
"12593" -1 -1
"12594" -1 -1
"12595" -1 -1
"12596" -1 -1
"12597" -1 -1
"12598" -1 -1
"12599" -1 -1
"12600" -1 -1
"12601" -1 -1
"12602" -1 -1
"12603" -1 -1
"12604" -1 -1
"12605" -1 -1
"12606" -1 -1
"12607" -1 -1
"12608" -1 0
"12609" -1 0
"12610" -1 -1
"12611" -1 -1
"12612" 0 -1
"12613" -1 -1
"12614" -1 -1
"12615" -1 0
"12616" -1 -1
"12617" -1 -1
"12618" 0 0
"12619" -1 -1
"12620" -1 -1
"12621" -1 -1
"12622" -1 -1
"12623" -1 -1
"12624" 0 0
"12625" -1 -1
"12626" -1 -1
"12627" -1 -1
"12628" -1 -1
"12629" 0 1
"12630" -1 -1
"12631" -1 -1
"12632" -1 -1
"12633" -1 -1
"12634" -1 -1
"12635" 0 0
"12636" -1 -1
"12637" -1 -1
"12638" -1 -1
"12639" -1 -1
"12640" -1 -1
"12641" -1 -1
"12642" -1 -1
"12643" -1 -1
"12644" -1 -1
"12645" -1 -1
"12646" 0 -1
"12647" -1 -1
"12648" 1 0
"12649" -1 0
"12650" 0 -1
"12651" -1 -1
"12652" -1 -1
"12653" -1 -1
"12654" -1 -1
"12655" -1 -1
"12656" -1 -1
"12657" 0 -1
"12658" -1 -1
"12659" -1 -1
"12660" -1 -1
"12661" -1 -1
"12662" -1 -1
"12663" -1 -1
"12664" 0 0
"12665" 0 0
"12666" -1 -1
"12667" 0 -1
"12668" 0 -1
"12669" -1 -1
"12670" -1 -1
"12671" -1 -1
"12672" -1 -1
"12673" -1 -1
"12674" -1 -1
"12675" 0 -1
"12676" -1 -1
"12677" -1 0
"12678" 0 0
"12679" -1 -1
"12680" -1 -1
"12681" -1 -1
"12682" -1 -1
"12683" -1 -1
"12684" -1 -1
"12685" -1 -1
"12686" -1 -1
"12687" -1 -1
"12688" -1 -1
"12689" 0 0
"12690" 0 -1
"12691" 0 -1
"12692" -1 -1
"12693" -1 -1
"12694" -1 0
"12695" -1 -1
"12696" -1 -1
"12697" -1 -1
"12698" 0 0
"12699" 0 -1
"12700" -1 -1
"12701" -1 -1
"12702" -1 -1
"12703" -1 -1
"12704" -1 -1
"12705" -1 0
"12706" -1 -1
"12707" -1 -1
"12708" -1 -1
"12709" -1 -1
"12710" -1 -1
"12711" -1 -1
"12712" -1 -1
"12713" 0 0
"12714" -1 -1
"12715" -1 -1
"12716" 0 0
"12717" -1 -1
"12718" -1 -1
"12719" -1 0
"12720" -1 -1
"12721" -1 -1
"12722" -1 -1
"12723" -1 -1
"12724" -1 -1
"12725" -1 -1
"12726" -1 -1
"12727" -1 -1
"12728" -1 -1
"12729" -1 -1
"12730" -1 -1
"12731" -1 -1
"12732" -1 -1
"12733" 0 -1
"12734" -1 -1
"12735" -1 -1
"12736" -1 -1
"12737" -1 -1
"12738" -1 -1
"12739" -1 -1
"12740" -1 -1
"12741" -1 -1
"12742" -1 -1
"12743" -1 -1
"12744" 0 -1
"12745" 0 -1
"12746" 0 -1
"12747" -1 -1
"12748" -1 -1
"12749" -1 -1
"12750" -1 -1
"12751" -1 -1
"12752" -1 -1
"12753" -1 -1
"12754" -1 -1
"12755" 0 -1
"12756" -1 0
"12757" -1 -1
"12758" -1 -1
"12759" 0 -1
"12760" -1 -1
"12761" -1 -1
"12762" -1 -1
"12763" -1 -1
"12764" -1 -1
"12765" -1 -1
"12766" -1 -1
"12767" -1 -1
"12768" -1 -1
"12769" -1 -1
"12770" -1 -1
"12771" 0 -1
"12772" -1 -1
"12773" 1 1
"12774" -1 -1
"12775" 1 1
"12776" -1 -1
"12777" -1 -1
"12778" -1 0
"12779" -1 -1
"12780" -1 -1
"12781" -1 -1
"12782" -1 -1
"12783" -1 -1
"12784" -1 -1
"12785" -1 -1
"12786" 1 1
"12787" -1 -1
"12788" -1 -1
"12789" -1 -1
"12790" -1 -1
"12791" 0 0
"12792" -1 -1
"12793" 0 0
"12794" -1 -1
"12795" -1 -1
"12796" -1 -1
"12797" -1 -1
"12798" -1 -1
"12799" -1 -1
"12800" -1 -1
"12801" -1 -1
"12802" -1 -1
"12803" 0 -1
"12804" -1 -1
"12805" -1 -1
"12806" 0 1
"12807" -1 -1
"12808" 0 -1
"12809" -1 -1
"12810" -1 -1
"12811" -1 0
"12812" 0 0
"12813" -1 -1
"12814" -1 -1
"12815" -1 -1
"12816" -1 -1
"12817" -1 -1
"12818" -1 -1
"12819" -1 -1
"12820" -1 -1
"12821" -1 -1
"12822" -1 -1
"12823" 0 -1
"12824" 0 0
"12825" -1 -1
"12826" 0 -1
"12827" 0 0
"12828" -1 -1
"12829" -1 -1
"12830" -1 -1
"12831" -1 -1
"12832" -1 -1
"12833" -1 -1
"12834" -1 -1
"12835" -1 -1
"12836" -1 0
"12837" 0 -1
"12838" 0 -1
"12839" -1 -1
"12840" 0 0
"12841" -1 -1
"12842" 0 0
"12843" -1 -1
"12844" -1 -1
"12845" -1 -1
"12846" 0 0
"12847" -1 -1
"12848" -1 -1
"12849" -1 -1
"12850" 0 0
"12851" -1 -1
"12852" -1 -1
"12853" -1 -1
"12854" -1 -1
"12855" -1 -1
"12856" -1 -1
"12857" -1 -1
"12858" -1 0
"12859" -1 -1
"12860" -1 -1
"12861" -1 -1
"12862" -1 -1
"12863" -1 -1
"12864" 0 -1
"12865" -1 -1
"12866" -1 0
"12867" 0 1
"12868" -1 -1
"12869" -1 -1
"12870" 0 -1
"12871" -1 0
"12872" -1 -1
"12873" -1 -1
"12874" 0 -1
"12875" 0 -1
"12876" 0 -1
"12877" 0 0
"12878" -1 -1
"12879" -1 -1
"12880" 0 -1
"12881" 0 -1
"12882" -1 -1
"12883" -1 -1
"12884" 0 -1
"12885" -1 -1
"12886" 0 0
"12887" -1 -1
"12888" -1 -1
"12889" 0 0
"12890" -1 -1
"12891" -1 -1
"12892" -1 -1
"12893" -1 -1
"12894" -1 -1
"12895" -1 -1
"12896" -1 -1
"12897" 0 0
"12898" -1 -1
"12899" 0 0
"12900" -1 0
"12901" -1 -1
"12902" -1 -1
"12903" -1 -1
"12904" -1 -1
"12905" -1 0
"12906" -1 -1
"12907" 0 -1
"12908" -1 -1
"12909" -1 -1
"12910" -1 -1
"12911" 0 0
"12912" -1 -1
"12913" -1 -1
"12914" -1 -1
"12915" -1 -1
"12916" 0 -1
"12917" -1 -1
"12918" -1 -1
"12919" 0 -1
"12920" -1 -1
"12921" -1 -1
"12922" 0 0
"12923" -1 -1
"12924" -1 -1
"12925" 0 0
"12926" -1 -1
"12927" -1 -1
"12928" 0 -1
"12929" -1 -1
